time_s,Vout_V,iL_A,duty,Rload_ohm
0.005530,4.996443,0.505402,0.42003,10.00
0.005540,4.996041,0.507201,0.41992,10.00
0.005550,4.996149,0.508885,0.41979,10.00
0.005560,4.998002,0.508609,0.41750,10.00
0.005570,4.999773,0.506283,0.41634,10.00
0.005580,5.001400,0.502924,0.41585,10.00
0.005590,5.002853,0.499119,0.41572,10.00
0.005600,5.003852,0.495207,0.41581,10.00
0.005610,5.003613,0.492535,0.41737,10.00
0.005620,5.003295,0.491261,0.41826,10.00
0.005630,5.002944,0.490795,0.41876,10.00
0.005640,5.002587,0.490792,0.41904,10.00
0.005650,5.002469,0.491049,0.41918,10.00
0.005660,5.003264,0.490465,0.41808,10.00
0.005670,5.004000,0.488926,0.41754,10.00
0.005680,5.004649,0.486934,0.41733,10.00
0.005690,5.005200,0.484778,0.41730,10.00
0.005700,5.005446,0.482622,0.41737,10.00
0.005710,5.004799,0.481427,0.41852,10.00
0.005720,5.004131,0.481282,0.41915,10.00
0.005730,5.003476,0.481724,0.41948,10.00
0.005740,5.002854,0.482482,0.41963,10.00
0.005750,5.001952,0.483399,0.41967,10.00
